transaction_id,transaction_date,posting_date,gl_account,cost_centre,department,vendor_id,transaction_type,debit_amount,credit_amount,currency,exchange_rate,reference_number,description,status,created_by,approved_by,erp_batch_id
TXN000865,2023-06-06,2023-06-06,1200,CC006,Sales,VND0028,Invoice,0.0,160.91,GBP,1.0,REF00000865,Payment for Accounts Receivable - Finance,Posted,USER008,USER027,BATCH0031
TXN000866,2023-12-06,2023-12-09,4300,CC005,Finance,VND0019,Credit Note,0.0,225.53,EUR,1.3161,REF00000866,Payment for COGS - Procurement,Posted,USER001,USER030,BATCH0024
TXN000867,2023-10-25,2023-10-25,4500,CC003,Operations,VND0029,Payment,0.0,619.43,USD,0.7551,REF00000867,Payment for Accounts Payable - Sales,Posted,USER007,USER024,BATCH0026
TXN000868,2023-07-08,2023-07-08,2000,CC001,Operations,VND0007,Journal Entry,0.0,666.26,GBP,1.0,REF00000868,Payment for Revenue - IT,Reversed,USER012,USER023,BATCH0035
TXN000869,2023-08-31,2023-09-03,4600,CC001,Finance,VND0048,Payment,1083.35,0.0,USD,0.964,REF00000869,Payment for COGS - HR,Posted,USER017,USER025,BATCH0007
TXN000870,2023-10-11,2023-10-14,3100,CC003,Operations,VND0001,Payment,0.0,8228.07,USD,0.9194,REF00000870,Payment for Marketing - Legal,Posted,USER020,USER026,BATCH0017
TXN000871,2023-09-29,2023-09-30,3000,CC005,Procurement,VND0041,Credit Note,309.38,0.0,GBP,1.0,REF00000871,Payment for Accounts Payable - Finance,Posted,USER005,USER029,BATCH0011
TXN000872,2023-06-26,2023-06-29,4300,CC004,IT,VND0042,Credit Note,121.82,0.0,EUR,0.9889,REF00000872,Payment for Cash - Finance,Posted,USER019,USER028,BATCH0038
TXN000873,2023-08-06,2023-08-06,4600,CC004,Legal,VND0017,Journal Entry,50.96,0.0,GBP,1.0,REF00000873,Payment for Marketing - Legal,Posted,USER017,USER023,BATCH0036
TXN000874,2023-10-09,2023-10-09,4100,CC007,Legal,VND0021,Payment,0.0,134.77,GBP,1.0,REF00000874,Payment for Marketing - Operations,Posted,USER017,USER025,BATCH0016
TXN000875,2023-06-19,2023-06-22,4000,CC001,Finance,VND0035,Payment,0.0,383.87,GBP,1.0,REF00000875,Payment for Salaries - Procurement,Posted,USER002,USER024,BATCH0006
TXN000876,2023-06-30,2023-07-03,4600,CC001,HR,VND0021,Payment,0.0,5954.11,GBP,1.0,REF00000876,Payment for Travel - IT,Posted,USER018,USER026,BATCH0022
TXN000877,2023-12-26,2023-12-27,2100,CC006,Procurement,VND0039,Payment,0.0,185.6,EUR,0.8669,REF00000877,Payment for Utilities - Sales,Posted,USER012,USER028,BATCH0011
TXN000878,2023-08-21,2023-08-22,2100,CC005,IT,VND0027,Credit Note,564.35,0.0,USD,1.2011,REF00000878,Payment for IT Expenses - Finance,Posted,USER018,USER027,BATCH0012
TXN000879,2023-05-19,2023-05-20,2000,CC006,IT,VND0017,Payment,0.0,393.61,GBP,1.0,REF00000879,Payment for Salaries - IT,Posted,USER008,USER025,BATCH0042
TXN000880,2023-06-06,2023-06-06,4400,CC001,Sales,VND0002,Invoice,0.0,2398.48,GBP,1.0,REF00000880,Payment for Cash - IT,Posted,USER017,USER028,BATCH0037
TXN000881,2023-05-09,2023-05-12,1000,CC004,Legal,VND0040,Invoice,17861.43,0.0,EUR,1.1854,REF00000881,Payment for Marketing - IT,Posted,USER006,USER023,BATCH0045
TXN000882,2023-04-29,2023-05-01,4400,CC001,Finance,VND0047,Invoice,0.0,181.94,GBP,1.0,REF00000882,Payment for IT Expenses - Operations,Posted,USER012,USER022,BATCH0007
TXN000883,2023-03-03,2023-03-06,4200,CC002,Finance,VND0008,Journal Entry,193.61,0.0,EUR,1.3343,REF00000883,Payment for Other Income - Sales,Reversed,USER006,USER027,BATCH0041
TXN000884,2023-04-09,2023-04-12,2000,CC001,Legal,VND0048,Payment,1931.87,0.0,GBP,1.0,REF00000884,Payment for Other Income - Procurement,Posted,USER004,USER027,BATCH0002
TXN000885,2023-06-11,2023-06-12,4000,CC005,Operations,VND0017,Credit Note,0.0,1121.97,GBP,1.0,REF00000885,Payment for Inventory - Finance,Posted,USER006,,BATCH0031
TXN000886,2023-03-03,2023-03-05,4000,CC007,Operations,VND0032,Debit Note,6438.57,0.0,GBP,1.0,REF00000886,Payment for COGS - Finance,Posted,USER020,USER025,BATCH0014
TXN000887,2023-10-02,2023-10-05,4500,CC003,IT,VND0031,Invoice,0.0,968.64,GBP,1.0,REF00000887,Payment for Rent - HR,Posted,USER008,USER028,BATCH0047
TXN000888,2023-12-20,2023-12-22,1200,CC006,Operations,VND0031,Invoice,235.35,0.0,GBP,1.0,REF00000888,Payment for Revenue - Operations,Posted,USER005,USER029,BATCH0046
TXN000889,2023-04-05,2023-04-07,1000,CC006,Legal,VND0044,Debit Note,0.0,978.46,USD,1.1716,REF00000889,Payment for Revenue - IT,Pending,USER018,USER025,BATCH0009
TXN000890,2023-04-09,2023-04-12,2100,CC005,Procurement,VND0050,Payment,2128.25,0.0,GBP,1.0,REF00000890,Payment for Cash - Operations,Posted,USER020,USER027,BATCH0011
TXN000891,2023-04-21,2023-04-22,1100,CC002,Procurement,VND0011,Payment,0.0,1381.22,EUR,0.8084,REF00000891,Payment for Accounts Payable - Finance,Posted,USER014,USER021,BATCH0048
TXN000892,2023-09-05,2023-09-06,3000,CC005,Legal,VND0020,Invoice,863.43,0.0,EUR,0.9944,REF00000892,Payment for Rent - Finance,Posted,USER007,USER028,BATCH0044
TXN000893,2023-05-22,2023-05-25,4100,CC004,IT,VND0027,Invoice,1998.22,0.0,USD,1.1949,REF00000893,Payment for Accounts Payable - IT,Posted,USER009,USER028,BATCH0033
TXN000894,2023-10-29,2023-10-31,2000,CC003,IT,VND0010,Credit Note,0.0,2330.75,GBP,1.0,REF00000894,Payment for IT Expenses - Legal,Posted,USER002,USER026,BATCH0016
TXN000895,2023-09-26,2023-09-28,4400,CC007,HR,VND0006,Debit Note,0.0,3207.47,GBP,1.0,REF00000895,Payment for Marketing - Legal,Posted,USER013,USER023,BATCH0027
TXN000896,2023-11-02,2023-11-03,1100,CC005,Finance,VND0029,Payment,1067.49,0.0,GBP,1.0,REF00000896,Payment for Salaries - Procurement,Posted,USER010,USER021,BATCH0001
TXN000897,2023-05-25,2023-05-26,3000,CC001,Sales,VND0023,Journal Entry,313.98,0.0,GBP,1.0,REF00000897,Payment for Cash - Legal,Posted,USER013,,BATCH0044
TXN000898,2023-02-21,2023-02-22,4500,CC002,Procurement,VND0045,Payment,0.0,502.74,GBP,1.0,REF00000898,Payment for Cash - Legal,Posted,USER017,,BATCH0034
TXN000899,2023-04-10,2023-04-12,4300,CC004,Legal,VND0005,Journal Entry,0.0,2464.55,GBP,1.0,REF00000899,Payment for IT Expenses - Operations,Posted,USER014,USER029,BATCH0018
TXN000900,2023-06-01,2023-06-03,4300,CC007,Finance,VND0006,Credit Note,118.46,0.0,GBP,1.0,REF00000900,Payment for Travel - Finance,Pending,USER016,USER022,BATCH0037
TXN000901,2023-04-27,2023-04-28,4400,CC005,Procurement,VND0028,Payment,701.35,0.0,GBP,1.0,REF00000901,Payment for Accounts Receivable - Finance,Posted,USER015,USER027,BATCH0047
TXN000902,2023-07-04,2023-07-05,1200,CC006,Procurement,VND0002,Journal Entry,0.0,223.63,EUR,0.8106,REF00000902,Payment for Inventory - IT,Posted,USER011,USER030,BATCH0050
TXN000903,2023-04-02,2023-04-04,4400,CC003,HR,VND0035,Payment,421.2,0.0,GBP,1.0,REF00000903,Payment for Inventory - HR,Posted,USER005,,BATCH0013
TXN000904,2023-06-04,2023-06-04,4200,CC001,Procurement,VND0025,Payment,0.0,2745.39,GBP,1.0,REF00000904,Payment for Cash - HR,Posted,USER010,USER030,BATCH0032
TXN000905,2023-01-08,2023-01-10,4100,CC002,Legal,VND0010,Debit Note,0.0,537.35,USD,1.2345,REF00000905,Payment for Revenue - Procurement,Posted,USER001,USER025,BATCH0036
TXN000906,2023-12-29,2024-01-01,4500,CC001,Sales,VND0004,Invoice,0.0,432.53,GBP,1.0,REF00000906,Payment for Utilities - Operations,Posted,USER003,USER024,BATCH0016
TXN000907,2023-10-01,2023-10-04,4100,CC004,Operations,VND0049,Journal Entry,0.0,52.47,USD,0.8401,REF00000907,Payment for Accrued Liabilities - Operations,Posted,USER009,USER030,BATCH0004
TXN000908,2023-03-06,2023-03-08,2100,CC001,Finance,VND0015,Invoice,1235.68,0.0,GBP,1.0,REF00000908,Payment for Rent - IT,Posted,USER018,USER025,BATCH0028
TXN000909,2023-05-21,2023-05-24,4300,CC003,Sales,VND0012,Credit Note,1062.34,0.0,USD,1.1023,REF00000909,Payment for COGS - Sales,Posted,USER010,USER026,BATCH0014
TXN000910,2023-01-24,2023-01-24,4100,CC006,Procurement,VND0033,Debit Note,10351.45,0.0,GBP,1.0,REF00000910,Payment for Accounts Receivable - Sales,Posted,USER007,USER023,BATCH0040
TXN000911,2023-01-28,2023-01-28,1100,CC004,IT,VND0004,Journal Entry,254.25,0.0,GBP,1.0,REF00000911,Payment for Accounts Receivable - Finance,Posted,USER020,,BATCH0043
TXN000912,2023-10-11,2023-10-11,1000,CC002,Legal,VND0003,Invoice,560.44,0.0,GBP,1.0,REF00000912,Payment for Accrued Liabilities - Procurement,Posted,USER020,USER024,BATCH0025
TXN000913,2023-05-30,2023-06-02,4300,CC006,Procurement,VND0026,Journal Entry,586.44,0.0,GBP,1.0,REF00000913,Payment for Accounts Payable - IT,Posted,USER003,USER027,BATCH0013
TXN000914,2023-12-24,2023-12-25,2100,CC005,Finance,VND0009,Debit Note,4299.18,0.0,GBP,1.0,REF00000914,Payment for IT Expenses - Sales,Posted,USER002,USER030,BATCH0034
TXN000915,2023-03-06,2023-03-06,4400,CC002,Legal,VND0043,Invoice,0.0,349.69,USD,0.9793,REF00000915,Payment for Travel - HR,Posted,USER014,,BATCH0019
TXN000916,2023-11-23,2023-11-23,3000,CC002,Procurement,VND0021,Credit Note,613.1,0.0,GBP,1.0,REF00000916,Payment for Travel - Operations,Posted,USER005,USER030,BATCH0023
TXN000917,2023-09-09,2023-09-10,4500,CC006,Legal,VND0008,Payment,1004.1,0.0,GBP,1.0,REF00000917,Payment for COGS - Sales,Posted,USER005,USER025,BATCH0009
TXN000918,2023-02-22,2023-02-24,4500,CC005,HR,VND0006,Journal Entry,533.74,0.0,GBP,1.0,REF00000918,Payment for Accrued Liabilities - HR,Posted,USER016,USER022,BATCH0026
TXN000919,2023-01-07,2023-01-08,2000,CC007,Sales,VND0027,Debit Note,0.0,206.51,GBP,1.0,REF00000919,Payment for Marketing - Procurement,Posted,USER006,,BATCH0038
TXN000920,2023-10-21,2023-10-23,4200,CC004,Sales,VND0024,Payment,0.0,539.77,GBP,1.0,REF00000920,Payment for Accrued Liabilities - Legal,Posted,USER008,USER024,BATCH0027
TXN000921,2023-05-26,2023-05-28,4100,CC002,Legal,VND0004,Journal Entry,2019.18,0.0,EUR,1.1018,REF00000921,Payment for Utilities - Operations,Posted,USER013,USER030,BATCH0038
TXN000922,2023-08-29,2023-08-30,1000,CC005,IT,VND0048,Invoice,86.51,0.0,GBP,1.0,REF00000922,Payment for Salaries - HR,Posted,USER006,USER023,BATCH0019
TXN000923,2023-09-03,2023-09-03,4300,CC001,Operations,VND0044,Invoice,0.0,492.48,USD,1.2612,REF00000923,Payment for Revenue - Sales,Reversed,USER014,USER025,BATCH0018
TXN000924,2023-08-14,2023-08-16,3000,CC005,Finance,VND0007,Credit Note,0.0,141.15,GBP,1.0,REF00000924,Payment for Salaries - Procurement,Posted,USER013,USER024,BATCH0016
TXN000925,2023-06-24,2023-06-25,2100,CC002,Procurement,VND0011,Payment,0.0,2422.54,GBP,1.0,REF00000925,Payment for Accounts Receivable - Finance,Posted,USER019,USER027,BATCH0040
TXN000926,2023-04-05,2023-04-05,1000,CC004,HR,VND0022,Debit Note,41.07,0.0,GBP,1.0,REF00000926,Payment for Revenue - IT,Posted,USER007,USER030,BATCH0008
TXN000927,2023-01-27,2023-01-29,4000,CC003,Finance,VND0036,Debit Note,174.45,0.0,GBP,1.0,REF00000927,Payment for IT Expenses - Procurement,Posted,USER008,USER028,BATCH0046
TXN000928,2023-05-10,2023-05-13,1200,CC006,Finance,VND0024,Debit Note,710.39,0.0,GBP,1.0,REF00000928,Payment for COGS - HR,Posted,USER012,USER022,BATCH0027
TXN000929,2023-09-02,2023-09-02,4000,CC006,Legal,VND0031,Debit Note,4222.94,0.0,GBP,1.0,REF00000929,Payment for Accounts Receivable - Operations,Posted,USER003,USER027,BATCH0017
TXN000930,2023-02-28,2023-03-01,2000,CC001,HR,VND0047,Debit Note,365.54,0.0,GBP,1.0,REF00000930,Payment for Inventory - Legal,Posted,USER008,USER028,BATCH0042
TXN000931,2023-02-03,2023-02-06,1000,CC006,HR,VND0030,Credit Note,0.0,175.42,GBP,1.0,REF00000931,Payment for Salaries - Operations,Posted,USER009,USER027,BATCH0039
TXN000932,2023-07-25,2023-07-26,4300,CC007,Operations,VND0026,Journal Entry,6780.02,0.0,GBP,1.0,REF00000932,Payment for Accrued Liabilities - Sales,Posted,USER005,USER027,BATCH0032
TXN000933,2023-09-09,2023-09-11,3000,CC002,Legal,VND0035,Debit Note,45.97,0.0,USD,0.9241,REF00000933,Payment for Salaries - Operations,Posted,USER013,,BATCH0001
TXN000934,2023-02-07,2023-02-07,3100,CC006,Legal,VND0014,Invoice,0.0,14.91,USD,0.8409,REF00000934,Payment for Accounts Receivable - HR,Reversed,USER004,USER024,BATCH0008
TXN000935,2023-10-23,2023-10-26,4100,CC004,Finance,VND0001,Credit Note,780.57,0.0,EUR,1.0279,REF00000935,Payment for IT Expenses - Legal,Posted,USER019,USER028,BATCH0026
TXN000936,2023-11-19,2023-11-22,4000,CC001,Sales,VND0008,Debit Note,189.98,0.0,EUR,1.2811,REF00000936,Payment for Marketing - Operations,Pending,USER005,USER029,BATCH0038
TXN000937,2023-12-18,2023-12-21,2000,CC007,Operations,VND0004,Credit Note,87.2,0.0,GBP,1.0,REF00000937,Payment for Cash - Operations,Posted,USER007,USER021,BATCH0013
TXN000938,2023-01-28,2023-01-30,2100,CC006,Sales,VND0020,Invoice,1167.4,0.0,GBP,1.0,REF00000938,Payment for IT Expenses - IT,Reversed,USER015,USER030,BATCH0048
TXN000939,2023-03-19,2023-03-19,3000,CC005,Operations,VND0041,Credit Note,0.0,581.55,GBP,1.0,REF00000939,Payment for Utilities - Legal,Posted,USER005,USER028,BATCH0017
TXN000940,2023-03-18,2023-03-18,1100,CC003,Sales,VND0027,Journal Entry,0.0,173.1,GBP,1.0,REF00000940,Payment for COGS - Finance,Pending,USER009,USER026,BATCH0045
TXN000941,2023-10-16,2023-10-18,1100,CC002,Procurement,VND0046,Invoice,0.0,59.12,GBP,1.0,REF00000941,Payment for Cash - IT,Posted,USER011,USER022,BATCH0009
TXN000942,2023-06-05,2023-06-06,4100,CC005,Finance,VND0044,Invoice,0.0,1493.21,GBP,1.0,REF00000942,Payment for Travel - Finance,Posted,USER001,USER027,BATCH0037
TXN000943,2023-02-13,2023-02-16,1000,CC003,IT,VND0024,Credit Note,0.0,1069.88,GBP,1.0,REF00000943,Payment for Accrued Liabilities - HR,Posted,USER004,USER027,BATCH0012
TXN000944,2023-05-08,2023-05-09,3000,CC006,IT,VND0029,Journal Entry,347.66,0.0,GBP,1.0,REF00000944,Payment for Rent - IT,Reversed,USER017,USER026,BATCH0042
TXN000945,2023-03-02,2023-03-04,1100,CC003,Sales,VND0037,Journal Entry,6437.89,0.0,GBP,1.0,REF00000945,Payment for Accrued Liabilities - Legal,Posted,USER010,USER025,BATCH0038
TXN000946,2023-10-13,2023-10-14,4000,CC001,HR,VND0015,Journal Entry,81.03,0.0,GBP,1.0,REF00000946,Payment for Accounts Receivable - Finance,Posted,USER017,USER025,BATCH0008
TXN000947,2023-08-02,2023-08-03,4300,CC006,Procurement,VND0045,Payment,40.92,0.0,GBP,1.0,REF00000947,Payment for Accrued Liabilities - Legal,Pending,USER004,USER027,BATCH0043
TXN000948,2023-11-07,2023-11-09,1100,CC007,Finance,VND0023,Journal Entry,0.0,142.9,GBP,1.0,REF00000948,Payment for Rent - IT,Posted,USER020,USER028,BATCH0016
TXN000949,2023-11-02,2023-11-05,1100,CC003,Procurement,VND0036,Debit Note,376.76,0.0,EUR,0.806,REF00000949,Payment for COGS - Finance,Posted,USER016,USER030,BATCH0009
TXN000950,2023-11-13,2023-11-14,4000,CC002,Sales,VND0036,Debit Note,0.0,581.15,GBP,1.0,REF00000950,Payment for Travel - IT,Posted,USER008,USER022,BATCH0046
TXN000951,2023-04-26,2023-04-26,3100,CC004,IT,VND0015,Invoice,280.94,0.0,GBP,1.0,REF00000951,Payment for Other Income - IT,Posted,USER015,USER021,BATCH0003
TXN000952,2023-09-25,2023-09-26,4200,CC004,IT,VND0031,Journal Entry,684.09,0.0,GBP,1.0,REF00000952,Payment for Cash - Operations,Posted,USER010,USER026,BATCH0015
TXN000953,2023-07-14,2023-07-15,1200,CC007,Legal,VND0041,Payment,0.0,61.73,GBP,1.0,REF00000953,Payment for Accounts Payable - IT,Posted,USER004,USER021,BATCH0016
TXN000954,2023-08-19,2023-08-19,4100,CC002,IT,VND0009,Journal Entry,0.0,3518.0,USD,1.1811,REF00000954,Payment for Inventory - Sales,Posted,USER018,USER028,BATCH0048
TXN000955,2023-08-15,2023-08-18,4300,CC007,IT,VND0013,Credit Note,356.66,0.0,GBP,1.0,REF00000955,Payment for Other Income - Procurement,Pending,USER020,USER022,BATCH0003
TXN000956,2023-06-02,2023-06-02,2000,CC004,HR,VND0045,Payment,0.0,2155.86,GBP,1.0,REF00000956,Payment for Cash - Sales,Posted,USER015,USER026,BATCH0047
TXN000957,2023-10-29,2023-11-01,1100,CC003,Sales,VND0037,Invoice,674.58,0.0,GBP,1.0,REF00000957,Payment for Accrued Liabilities - Finance,Posted,USER005,USER026,BATCH0005
TXN000958,2023-08-08,2023-08-10,4300,CC001,Sales,VND0023,Invoice,800.41,0.0,GBP,1.0,REF00000958,Payment for Salaries - Legal,Posted,USER003,USER025,BATCH0044
TXN000959,2023-06-06,2023-06-08,2100,CC006,Procurement,VND0046,Payment,0.0,948.28,GBP,1.0,REF00000959,Payment for Revenue - Finance,Posted,USER011,USER023,BATCH0026
TXN000960,2023-10-19,2023-10-20,4500,CC005,IT,VND0010,Journal Entry,789.63,0.0,EUR,1.2806,REF00000960,Payment for Rent - Legal,Posted,USER009,USER030,BATCH0009
TXN000961,2023-11-14,2023-11-15,1100,CC007,HR,VND0029,Debit Note,1057.95,0.0,GBP,1.0,REF00000961,Payment for Revenue - Legal,Posted,USER002,USER030,BATCH0014
TXN000962,2023-01-31,2023-02-02,4200,CC002,Finance,VND0020,Journal Entry,2962.32,0.0,EUR,1.2345,REF00000962,Payment for Accrued Liabilities - Legal,Posted,USER013,USER024,BATCH0018
TXN000963,2023-11-09,2023-11-09,3000,CC001,HR,VND0048,Credit Note,0.0,541.74,GBP,1.0,REF00000963,Payment for Marketing - Procurement,Posted,USER009,USER027,BATCH0008
TXN000964,2023-02-20,2023-02-22,2100,CC005,IT,VND0012,Journal Entry,1168.53,0.0,GBP,1.0,REF00000964,Payment for Accounts Payable - Legal,Posted,USER004,USER024,BATCH0037
TXN000965,2023-04-17,2023-04-20,2100,CC001,Operations,VND0044,Credit Note,352.62,0.0,GBP,1.0,REF00000965,Payment for Cash - HR,Posted,USER015,,BATCH0001
TXN000966,2023-11-17,2023-11-18,4100,CC001,Procurement,VND0014,Payment,3498.8,0.0,GBP,1.0,REF00000966,Payment for IT Expenses - Legal,Posted,USER014,USER022,BATCH0042
TXN000967,2023-04-19,2023-04-19,1000,CC006,Operations,VND0032,Payment,0.0,146.26,EUR,1.1425,REF00000967,Payment for Rent - IT,Pending,USER019,USER029,BATCH0014
TXN000968,2023-05-16,2023-05-17,2100,CC004,IT,VND0015,Journal Entry,0.0,6011.39,GBP,1.0,REF00000968,Payment for Travel - IT,Posted,USER006,,BATCH0046
TXN000969,2023-12-05,2023-12-07,4600,CC002,Procurement,VND0046,Credit Note,0.0,379.84,GBP,1.0,REF00000969,Payment for Marketing - Sales,Posted,USER016,,BATCH0008
TXN000970,2023-02-11,2023-02-11,4100,CC003,IT,VND0035,Invoice,0.0,47.17,GBP,1.0,REF00000970,Payment for IT Expenses - Legal,Posted,USER010,USER028,BATCH0045
TXN000971,2023-03-22,2023-03-24,4600,CC007,HR,VND0037,Invoice,488.9,0.0,USD,1.2113,REF00000971,Payment for Cash - Legal,Posted,USER008,USER023,BATCH0001
TXN000972,2023-05-03,2023-05-06,3100,CC005,IT,VND0011,Payment,0.0,145.25,GBP,1.0,REF00000972,Payment for Accounts Receivable - Procurement,Posted,USER017,USER025,BATCH0027
TXN000973,2023-03-30,2023-04-01,1200,CC006,Legal,VND0025,Invoice,1423.63,0.0,EUR,0.8466,REF00000973,Payment for Other Income - Sales,Posted,USER004,USER023,BATCH0007
TXN000974,2023-10-10,2023-10-10,1000,CC005,IT,VND0050,Invoice,151.57,0.0,USD,1.3282,REF00000974,Payment for Utilities - HR,Posted,USER003,USER025,BATCH0022
TXN000975,2023-02-08,2023-02-10,4400,CC005,Operations,VND0028,Debit Note,0.0,206.59,USD,1.0598,REF00000975,Payment for Travel - Procurement,Posted,USER020,USER022,BATCH0014
TXN000976,2023-03-22,2023-03-23,1200,CC002,Finance,VND0050,Debit Note,23.71,0.0,GBP,1.0,REF00000976,Payment for COGS - IT,Reversed,USER020,USER022,BATCH0029
TXN000977,2023-01-02,2023-01-03,3000,CC007,Legal,VND0004,Payment,204.7,0.0,GBP,1.0,REF00000977,Payment for Rent - Sales,Posted,USER012,USER030,BATCH0010
TXN000978,2023-07-29,2023-07-29,4300,CC006,Sales,VND0006,Journal Entry,0.0,10.64,GBP,1.0,REF00000978,Payment for Rent - Legal,Posted,USER008,USER023,BATCH0010
TXN000979,2023-08-19,2023-08-20,4400,CC001,IT,VND0039,Journal Entry,37.49,0.0,GBP,1.0,REF00000979,Payment for Salaries - HR,Posted,USER016,USER028,BATCH0047
TXN000980,2023-12-19,2023-12-22,1100,CC006,HR,VND0017,Payment,1262.21,0.0,GBP,1.0,REF00000980,Payment for Inventory - IT,Posted,USER014,USER023,BATCH0042
TXN000981,2023-11-01,2023-11-04,1000,CC004,Finance,VND0023,Debit Note,1311.2,0.0,GBP,1.0,REF00000981,Payment for COGS - Sales,Posted,USER014,USER024,BATCH0008
TXN000982,2023-08-29,2023-08-29,4600,CC007,Finance,VND0013,Credit Note,763.71,0.0,GBP,1.0,REF00000982,Payment for Accounts Payable - Operations,Posted,USER002,USER022,BATCH0024
TXN000983,2023-05-30,2023-06-01,4500,CC005,Finance,VND0026,Invoice,0.0,94.59,USD,1.1872,REF00000983,Payment for Cash - HR,Posted,USER004,,BATCH0021
TXN000984,2023-01-17,2023-01-18,4500,CC006,Finance,VND0024,Payment,0.0,375.57,GBP,1.0,REF00000984,Payment for Marketing - Sales,Posted,USER009,USER023,BATCH0027
TXN000985,2023-04-29,2023-04-30,4400,CC002,HR,VND0004,Journal Entry,401.25,0.0,EUR,1.1408,REF00000985,Payment for Accrued Liabilities - Finance,Posted,USER009,USER028,BATCH0025
TXN000986,2023-05-28,2023-05-30,1000,CC006,Finance,VND0035,Payment,0.0,70.98,GBP,1.0,REF00000986,Payment for Accounts Payable - Legal,Posted,USER009,USER026,BATCH0043
TXN000987,2023-12-28,2023-12-30,4200,CC006,Procurement,VND0038,Invoice,3847.19,0.0,GBP,1.0,REF00000987,Payment for Salaries - HR,Posted,USER017,USER023,BATCH0034
TXN000988,2023-05-25,2023-05-27,1100,CC002,IT,VND0020,Journal Entry,1504.24,0.0,EUR,1.3081,REF00000988,Payment for Revenue - Procurement,Posted,USER011,USER023,BATCH0044
TXN000989,2023-12-26,2023-12-28,3100,CC003,Operations,VND0038,Credit Note,0.0,289.62,GBP,1.0,REF00000989,Payment for Other Income - Finance,Pending,USER014,USER021,BATCH0018
TXN000990,2023-08-21,2023-08-22,1000,CC005,Operations,VND0043,Journal Entry,420.03,0.0,USD,0.9548,REF00000990,Payment for Rent - HR,Posted,USER009,USER023,BATCH0029
TXN000991,2023-02-06,2023-02-09,1200,CC007,Finance,VND0020,Credit Note,0.0,551.46,GBP,1.0,REF00000991,Payment for Revenue - HR,Posted,USER012,USER029,BATCH0043
TXN000992,2023-12-18,2023-12-18,4000,CC005,IT,VND0001,Journal Entry,0.0,18.87,EUR,1.2212,REF00000992,Payment for Utilities - HR,Posted,USER003,USER029,BATCH0013
TXN000993,2023-04-30,2023-04-30,1200,CC002,Finance,VND0006,Payment,278.45,0.0,USD,0.9534,REF00000993,Payment for Marketing - Sales,Posted,USER001,USER021,BATCH0041
TXN000994,2023-05-16,2023-05-18,4000,CC005,Procurement,VND0046,Invoice,145.04,0.0,GBP,1.0,REF00000994,Payment for Marketing - Legal,Posted,USER004,USER023,BATCH0010
TXN000995,2023-11-17,2023-11-20,2000,CC001,Operations,VND0017,Debit Note,0.0,89.8,GBP,1.0,REF00000995,Payment for Rent - Finance,Posted,USER016,,BATCH0014
TXN000996,2023-10-29,2023-10-30,3100,CC007,Operations,VND0038,Debit Note,0.0,264.63,GBP,1.0,REF00000996,Payment for Accounts Receivable - HR,Posted,USER008,USER023,BATCH0025
TXN000997,2023-12-05,2023-12-06,4300,CC001,HR,VND0025,Payment,0.0,5982.12,GBP,1.0,REF00000997,Payment for Rent - Sales,Posted,USER019,USER030,BATCH0023
TXN000998,2023-04-12,2023-04-12,1100,CC004,Finance,VND0004,Debit Note,0.0,1054.97,GBP,1.0,REF00000998,Payment for Revenue - Legal,Posted,USER016,USER030,BATCH0013
TXN000999,2023-08-06,2023-08-08,4200,CC006,Legal,VND0028,Invoice,171.27,0.0,GBP,1.0,REF00000999,Payment for Accrued Liabilities - Legal,Posted,USER008,USER028,BATCH0043
TXN001000,2023-02-28,2023-03-03,1000,CC001,HR,VND0013,Debit Note,0.0,952.29,GBP,1.0,REF00001000,Payment for Inventory - IT,Posted,USER019,USER023,BATCH0043
